Motif	Number_mutations	Binary_mutations	Binary_Genic	Rep_Time	XPD	CTCF	DHS	POLR2A
chr2:206580892-206581231_+	0	0	1	59.2142	1.3421555	2.81421	1.41964	1.4318
chr2:206631411-206631750_-	0	0	1	62.70765	-0.171498	4.28042	5.35021	0.547016
chr2:206631505-206631844_+	0	0	1	62.7427	-0.6166852857	4.99217	5.39998	0.82802
chr2:206640803-206641142_+	0	0	1	63.3767	1.660867	3.41239	1.87947	0.810679
chr2:206678265-206678604_-	4	1	0	66.091	-1.54824595	2.18047	2.00872	0.0197261
chr2:206790570-206790909_-	0	0	0	73.5035	1.390690625	4.12111	8.45631	0.415152
chr2:206812815-206813154_-	0	0	0	74.3267	-0.19457613	4.56648	8.72466	0.460935
chr2:207029011-207029350_+	0	0	0	72.7616	-0.4527715857	4.42439	3.88774	0.69886
chr2:207125043-207125382_-	0	0	0	67.6588	-0.212945875	2.44255	1.31099	0.244127
chr2:207125051-207125390_+	0	0	0	67.6588	-0.4392052857	2.68274	1.34271	0.408882
chr2:207256864-207257203_+	0	0	0	56.2317	-1.41604475	2.77462	0.972612	0.878244
chr2:207421106-207421445_+	0	0	1	45.6991	-2.615041429	2.06415	2.38116	-0.544364
chr2:207421202-207421541_+	0	0	1	45.6783	-2.261977143	1.91202	2.38375	-0.901065
chr2:207423939-207424278_-	1	1	1	45.5756	-0.155200125	2.7713	0.898868	-0.795244
chr2:207558418-207558757_+	0	0	1	42.92025	-1.494384625	3.67689	4.60034	0.676728
chr2:207646270-207646609_-	0	0	1	41.8562	0.905927125	3.17369	2.87052	-0.00227139
chr2:207665254-207665593_+	0	0	0	41.66185	0.107866	4.23694	5.89646	1.14486
chr2:207854110-207854449_-	0	0	0	45.0038	1.246184629	2.78495	1.79901	0.239927
chr2:208094960-208095299_+	0	0	1	54.1607	1.191229286	2.91773	1.13283	1.38153
chr2:208339637-208339976_-	2	1	0	71.3947	-0.4582939875	4.32745	5.47722	1.10759
chr2:208599009-208599348_-	0	0	1	82.9575	-1.417593571	2.3064	1.82923	0.973336
chr2:208610798-208611137_+	0	0	1	82.8858	-0.27396075	3.94995	4.11882	0.985083
chr2:208632590-208632929_+	0	0	1	82.6611	1.28016575	3.32605	5.32577	0.970615
chr2:208634295-208634634_+	0	0	0	82.6431	1.983093375	3.88601	11.3732	3.0054
chr2:208634322-208634661_+	0	0	0	82.6431	1.910414625	3.84367	14.7707	3.17249
chr2:208837956-208838295_-	0	0	1	82.6432	-1.018342571	3.54541	4.84674	0.588743
chr2:208898803-208899142_-	0	0	0	81.6254	-0.8602751143	1.80117	3.45025	0.474944
chr2:208898848-208899187_-	0	0	0	81.6254	-0.946393225	1.67024	3.11608	0.427323
chr2:208926845-208927184_-	0	0	0	80.8961	-1.434057	1.6069	1.47694	-0.0180387
chr2:208937028-208937367_-	0	0	0	80.6124	-1.15796975	3.77535	3.79702	-0.00913646
chr2:209040062-209040401_-	0	0	1	76.8495	0.30389555	3.80297	9.68271	0.0628095
chr2:209040070-209040409_+	0	0	1	76.8495	0.30389555	3.80297	9.68271	0.0628095
chr2:209119902-209120241_-	0	0	0	72.4092	2.177108333	2.94094	21.4661	2.03976
chr2:209121177-209121516_+	0	0	1	72.3175	0.443877675	1.44543	1.82514	0.520758
chr2:209238228-209238567_+	0	0	1	65.17735	-1.140225	3.99858	2.67926	0.909616
chr2:209259985-209260324_-	0	0	1	63.8034	1.1791635	2.94071	2.27086	1.21113
chr2:209259993-209260332_+	0	0	1	63.8034	1.1791635	2.94071	2.27086	1.21113
chr2:209331107-209331446_+	0	0	1	58.6639	0.811868	1.89111	3.0244	0.399758
chr2:209685031-209685370_+	0	0	1	30.5564	-1.0630795	1.37744	0.841533	-0.407882
chr2:210072899-210073238_+	0	0	0	18.1205	-1.9325135	1.7817	1.93428	-0.178269
chr2:210199184-210199523_+	4	1	0	18.5118	-0.383997625	3.48697	4.3567	-0.400096
chr2:210421105-210421444_-	0	0	1	20.2282	-0.6552208333	2.01342	2.08046	-0.230585
chr2:210442121-210442460_-	2	1	1	20.9753	-2.602841429	1.92566	1.16993	-0.0593567
chr2:210825768-210826107_-	0	0	1	42.4193	-0.444205625	2.51421	3.24759	0.394836
chr2:210825777-210826116_+	0	0	1	42.4193	-0.444205625	2.51421	3.24759	0.394836
chr2:210842392-210842731_+	0	0	1	43.3277	-1.346439714	3.20029	3.17402	-0.383769
chr2:210937652-210937991_+	0	0	1	46.3272	-1.881378714	3.12393	2.90702	0.031334
chr2:211060210-211060549_-	1	1	1	47.78695	-1.875604571	3.93055	4.15191	0.216007
chr2:211063922-211064261_-	2	1	1	47.783	-2.12255875	3.04578	2.10716	-0.210404
chr2:211113398-211113737_+	0	0	0	47.44	-1.39630325	1.72225	1.21029	0.439282
chr2:211264182-211264521_-	0	0	0	44.85275	-1.833050375	1.91264	1.80728	-0.786094
chr2:211309865-211310204_-	0	0	1	42.4386	-2.845798333	3.20436	1.64677	0.144848
chr2:211309873-211310212_+	0	0	1	42.4386	-2.845798333	3.20436	1.64677	0.144848
chr2:211367638-211367977_-	0	0	1	39.0759	-0.4970681429	2.92318	3.66279	-0.358123
chr2:211367744-211368083_-	2	1	1	39.0759	-0.697555875	3.38664	4.13268	-0.464127
chr2:211367752-211368091_+	2	1	1	39.0759	-0.5906452857	3.50801	4.25665	-0.532003
chr2:211442277-211442616_+	1	1	1	38.79795	-0.9553741625	2.78233	2.2961	-0.120074
chr2:211482485-211482824_+	0	0	1	40.9632	-1.08266325	1.69899	3.3266	0.0522448
chr2:211900292-211900631_-	0	0	0	32.05515	-1.175218663	1.68774	1.88801	0.358877
chr2:211920186-211920525_+	0	0	0	31.1477	0.645734375	0.0367008	0.611024	-0.120502
chr2:211949820-211950159_+	0	0	0	29.7914	-2.501209375	2.39096	2.55703	0.198079
chr2:211958447-211958786_-	0	0	0	29.40035	-0.965502625	0.851353	1.32134	-0.284069
chr2:212022598-212022937_-	3	1	0	26.3419	-1.964349	2.88395	3.02747	0.198747
chr2:212080987-212081326_+	0	0	0	23.3244	-1.467142375	0.195792	0.916815	-0.0808781
chr2:212319987-212320326_+	0	0	1	13.9465	-1.251513286	3.17425	3.4395	0.397456
chr2:212368596-212368935_-	0	0	1	12.7845	0.1405312857	-0.129183	0.586993	0.0663115
chr2:212368686-212369025_+	0	0	1	12.7845	-0.9357972857	-0.00972443	0.470252	-0.0321905
chr2:212368688-212369027_-	0	0	1	12.7845	-0.9357972857	-0.00972443	0.470252	-0.0321905
chr2:212610058-212610397_+	0	0	1	9.0724	-0.1640855714	3.53102	3.85972	0.393833
chr2:212610078-212610417_+	0	0	1	9.0724	-0.435407375	3.30983	3.57297	0.207506
chr2:212869837-212870176_+	0	0	1	9.09966	-0.07934042857	0.881044	1.02613	0.136252
chr2:212869923-212870262_-	0	0	1	9.09966	0.08019328571	0.87525	1.01261	0.0638219
chr2:213012674-213013013_+	0	0	1	11.6197	-1.00514445	1.95425	1.29298	-0.211476
chr2:213413172-213413511_-	0	0	0	16.922	-1.182640125	1.80222	2.64132	-0.325341
chr2:213432347-213432686_+	3	1	0	16.7	-1.925645	3.83164	6.65771	0.529626
chr2:213432358-213432697_-	3	1	0	16.7	-1.952741429	4.10209	7.0462	0.541261
chr2:213459790-213460129_+	0	0	0	16.492	-2.230234286	0.688983	0.910436	-0.289806
chr2:213551043-213551382_+	1	1	0	16.2897	-1.26257	3.97448	4.64397	0.243643
chr2:213641674-213642013_+	0	0	0	16.3458	-1.01434425	3.1197	3.80215	0.231446
chr2:213727863-213728202_+	1	1	0	17.4796	0.859245125	1.14747	1.30714	0.0413435
chr2:213727888-213728227_+	1	1	0	17.4796	0.859245125	1.14747	1.30714	0.0413435
chr2:213756978-213757317_+	0	0	0	18.0304	-1.9857925	2.77343	0.826425	0.407141
chr2:214018412-214018751_-	0	0	0	28.84615	-2.66407	4.34049	5.22204	0.665391
chr2:214111432-214111771_+	0	0	0	31.2124	-2.052260625	3.50552	2.43118	0.386542
chr2:214116287-214116626_+	3	1	0	31.1707	-1.096008729	3.59614	4.83112	-0.113447
chr2:214670868-214671207_-	0	0	1	16.4154	-2.59594	1.21806	1.78334	-0.654277
chr2:214670876-214671215_+	0	0	1	16.4154	-2.59594	1.21806	1.78334	-0.654277
chr2:214799301-214799640_-	0	0	1	16.4275	-1.022000186	1.87807	1.2403	0.128677
chr2:215825451-215825790_+	0	0	1	51.08535	-1.43047	0.664585	0.663723	-0.448236
chr2:215867257-215867596_-	0	0	1	54.2503	-1.835915714	2.76891	3.39398	0.220008
chr2:215867266-215867605_+	0	0	1	54.2503	-1.76093	2.51102	3.20786	0.108516
chr2:215867276-215867615_+	0	0	1	54.2503	-1.76093	2.51102	3.20786	0.108516
chr2:216134585-216134924_-	1	1	0	72.1425	-1.3685245	3.63715	5.96218	0.0653244
chr2:216134594-216134933_+	1	1	0	72.1425	-1.3685245	3.63715	5.96218	0.0653244
chr2:216693284-216693623_-	0	0	1	83.33245	0.5267439625	3.73233	2.74837	1.00967
chr2:216693294-216693633_-	0	0	1	83.33245	0.5267439625	3.73233	2.74837	1.00967
chr2:216784880-216785219_-	0	0	0	82.1275	-0.4322373	4.03913	6.51031	0.601822
chr2:216796002-216796341_-	0	0	0	81.9665	-0.6980940286	4.46242	7.65729	0.726721
chr2:216814713-216815052_+	0	0	1	81.6764	-1.793444625	1.78324	2.16875	0.290601
chr2:216878185-216878524_-	0	0	1	80.507	1.105234837	3.37644	6.67542	0.831308
chr2:216887788-216888127_-	1	1	1	80.3073	-1.401603125	2.48681	3.36131	0.20384
chr2:216898725-216899064_+	1	1	1	80.0724	0.0083242625	4.0506	4.90169	1.02756
chr2:216974855-216975194_+	0	0	1	78.5569	-0.987009	3.12447	3.04747	0.704048
chr2:217004537-217004876_+	0	0	1	78.1149	-0.92089475	1.47103	1.42753	0.772826
chr2:217004632-217004971_-	0	0	1	78.1149	-1.246094875	1.79322	1.30664	0.934915
chr2:217268743-217269082_-	0	0	0	71.354	0.5007900125	3.4452	1.54586	0.07391
chr2:217381499-217381838_+	0	0	1	68.3938	-1.020237	4.17876	3.32115	0.659627
chr2:217381566-217381905_-	0	0	1	68.3938	-1.24905825	3.87778	3.2383	0.720397
chr2:217383916-217384255_+	0	0	1	68.3273	-1.9576776	4.50346	10.1675	0.841574
chr2:217531345-217531684_-	0	0	0	60.8277	1.75963125	5.2573	8.71654	1.39986
chr2:217531433-217531772_+	0	0	0	60.8277	1.03998855	4.89147	8.6803	1.0767
chr2:217547207-217547546_+	0	0	1	59.73325	1.358047	4.35576	5.40271	1.08246
chr2:217552401-217552740_+	0	0	1	59.38285	0.8037601429	2.70603	1.09874	0.797436
chr2:217561466-217561805_+	0	0	0	58.74325	-0.8247825714	3.97934	4.90802	-0.0174842
chr2:217563568-217563907_+	0	0	0	58.5637	-0.1950782875	3.84568	6.07816	0.558873
chr2:217642380-217642719_+	0	0	0	52.7492	0.743835875	2.16969	1.53639	0.379614
chr2:218007402-218007741_-	0	0	0	37.9009	-1.246111143	1.52342	1.48388	0.00739562
chr2:218030985-218031324_-	0	0	0	37.8932	-3.36029875	3.21813	2.89039	0.208254
chr2:218375491-218375830_-	0	0	1	46.0653	0.9915223	4.46991	8.30956	0.892319
chr2:218515497-218515836_+	0	0	1	54.48165	0.0679408825	3.47172	6.45703	0.6552
chr2:218515547-218515886_-	0	0	1	54.5158	0.2330381325	3.53467	6.33172	0.602013
chr2:218578224-218578563_-	0	0	1	58.4679	1.269697875	4.86052	7.3368	1.17804
chr2:218621276-218621615_-	0	0	0	60.69825	1.036940375	4.43427	6.10115	0.243979
chr2:218650204-218650543_+	1	1	0	62.04045	1.878408571	5.11421	7.35798	1.33198
chr2:218653938-218654277_+	11	1	0	62.1979	1.267765143	5.16707	7.81659	1.76117
chr2:218751461-218751800_-	0	0	1	66.7038	0.8137266	4.23914	5.495	1.27233
chr2:218764279-218764618_-	0	0	1	67.31365	1.3046	4.34562	3.03724	1.99674
chr2:218852674-218853013_-	0	0	1	70.7868	1.161217625	4.2195	9.7415	1.18997
chr2:218853257-218853596_-	0	0	1	70.8029	0.5410638571	5.00097	7.68437	1.68036
chr2:218858597-218858936_-	0	0	1	70.9786	1.26063675	4.15135	3.27707	1.04354
chr2:218858641-218858980_-	0	0	1	70.9786	1.605056125	4.17555	3.49286	1.0111
chr2:218899468-218899807_-	0	0	0	72.30205	1.738197375	4.67467	3.40833	1.36716
chr2:218899577-218899916_+	0	0	1	72.3197	1.214098413	4.06389	2.58989	1.29646
chr2:218933523-218933862_-	0	0	1	73.6687	1.3137025	4.56064	5.95293	1.40785
chr2:218933631-218933970_+	0	0	1	73.6687	1.415315	4.60106	6.49306	1.6385
chr2:219033616-219033955_+	0	0	0	79.0218	0.471094625	3.42134	4.80789	-0.0669631
chr2:219051031-219051370_+	0	0	0	79.8726	1.049952375	4.17284	6.94489	0.592709
chr2:219122423-219122762_-	0	0	0	82.2942	0.55613825	3.03585	1.61028	1.01595
chr2:219137404-219137743_+	0	0	1	82.564	0.6216569714	4.95995	13.9056	2.33159
chr2:219166016-219166355_+	2	1	1	82.9057	0.703192375	5.1492	13.9931	1.56668
chr2:219221269-219221608_-	0	0	0	83.1454	1.139511625	3.14015	5.96598	0.952803
chr2:219330798-219331137_-	0	0	1	82.8719	-0.4391054125	2.99546	3.66741	-0.0414675
chr2:219513220-219513559_-	0	0	1	82.0723	1.078892125	4.41527	2.26065	1.21981
chr2:219523195-219523534_+	0	0	1	82.03225	0.8366314375	1.04668	2.57798	0.564389
chr2:219523208-219523547_-	0	0	1	82.03225	0.7029073571	1.03244	2.57798	0.5053
chr2:219523312-219523651_+	0	0	1	82.03225	0.794987625	1.63482	3.15531	0.770373
chr2:219592606-219592945_+	0	0	1	82.1298	-2.211032571	2.27077	0.753598	-0.522119
chr2:219712382-219712721_-	0	0	0	82.03415	0.767579	4.81483	7.24186	0.735209
chr2:219712436-219712775_-	2	1	0	82.03415	0.773667375	4.86241	6.40662	0.845574
chr2:219717568-219717907_+	0	0	0	81.9303	0.824984	3.11931	4.35065	0.439832
chr2:219717578-219717917_+	0	0	0	81.9303	0.824984	3.11931	4.35065	0.439832
chr2:219741354-219741693_+	0	0	0	81.39035	0.3132406429	4.46065	5.37604	0.644085
chr2:219762921-219763260_+	0	0	1	80.8105	2.20726625	4.53659	5.23966	1.24922
chr2:219762958-219763297_-	1	1	1	80.8105	2.297985714	4.68316	5.57063	1.18996
chr2:219844777-219845116_+	0	0	0	79.0762	1.946568571	4.4708	7.66538	0.72525
chr2:219860746-219861085_+	0	0	0	78.9475	1.221291125	4.54635	11.7015	1.66502
chr2:219874901-219875240_+	0	0	1	78.8846	0.8710445714	-0.13415	1.89939	0.338234
chr2:219894417-219894756_+	0	0	1	78.8526	1.14298375	4.58372	6.37449	1.07068
chr2:219922725-219923064_+	0	0	1	78.8646	1.2066895	4.73402	6.08384	0.416638
chr2:219938133-219938472_+	0	0	0	78.8775	0.6754705714	2.17227	6.66301	-0.0102344
chr2:219968866-219969205_-	0	0	1	78.8939	0.25771	2.45362	1.9374	0.634316
chr2:219984182-219984521_-	0	0	1	78.8977	0.16128325	3.53003	5.88237	-0.180442
chr2:220019788-220020127_-	0	0	1	78.9122	-0.2818335625	3.92038	6.05889	0.485125
chr2:220024805-220025144_+	0	0	1	78.9149	1.919012429	5.23142	14.7172	2.37413
chr2:220035879-220036218_-	0	0	0	78.9191	0.6920520375	4.28348	3.73353	1.59272
chr2:220035888-220036227_+	0	0	0	78.9191	0.6920520375	4.28348	3.73353	1.59272
chr2:220076276-220076615_-	0	0	1	78.8416	1.02072575	2.14245	1.23438	-0.0530464
chr2:220142409-220142748_+	0	0	1	77.76415	1.341399286	4.9778	8.32926	1.55074
chr2:220159547-220159886_+	0	0	1	77.2042	2.164335	5.61545	12.1843	2.9198
chr2:220159568-220159907_-	0	0	1	77.2042	2.15657	5.58293	11.8503	2.71475
chr2:220163424-220163763_-	0	0	1	77.0802	0.9001456625	5.28869	8.24594	1.48005
chr2:220217179-220217518_-	0	0	0	74.97675	0.600376375	1.83996	2.90762	0.00731908
chr2:220267667-220268006_+	0	0	0	73.6627	-0.357580975	4.53941	6.89827	0.578703
chr2:220295516-220295855_+	0	0	0	73.5887	0.7217015	2.51522	3.71491	2.9346
chr2:220298605-220298944_-	0	0	0	73.6116	0.07019985714	4.37802	2.09232	2.82078
chr2:220324141-220324480_+	0	0	1	74.0096	1.269178625	5.02286	3.43515	1.99834
chr2:220340998-220341337_+	0	0	1	74.448	0.5306291375	4.70902	5.18152	1.7427
chr2:220360112-220360451_+	0	0	1	75.026	1.160161525	3.81016	4.2617	1.40776
chr2:220386017-220386356_-	0	0	1	75.8233	0.9295505	3.91678	2.92983	1.07018
chr2:220386064-220386403_+	0	0	1	75.8233	0.8480405	3.91273	2.84713	1.15823
chr2:220394848-220395187_+	0	0	1	76.0675	1.098377125	5.15934	10.9956	2.06612
chr2:220394881-220395220_-	0	0	1	76.0675	1.137133125	5.35974	10.8108	2.24219
chr2:220394901-220395240_-	0	0	1	76.0675	1.225813143	5.54605	11.8186	2.33473
chr2:220394993-220395332_-	0	0	1	76.0675	1.357592375	5.00107	10.3101	2.13622
chr2:220425111-220425450_-	0	0	1	76.6267	0.3490048286	3.35572	1.30751	0.0799292
chr2:220425119-220425458_+	0	0	1	76.6267	0.35340385	3.17937	1.31949	0.0397828
chr2:220502839-220503178_-	0	0	1	75.3067	1.377641875	0.780822	0.699838	0.941361
chr2:220502858-220503197_+	0	0	1	75.3067	1.502670143	0.831857	0.730666	1.00105
chr2:220507174-220507513_-	0	0	0	75.10265	1.190974512	5.92996	15.8449	2.334
chr2:220507235-220507574_-	0	0	0	75.10265	1.323058263	5.82246	16.0329	2.074
chr2:220554422-220554761_-	1	1	0	72.3235	-2.83033875	4.37689	3.44772	0.843861
chr2:220554430-220554769_+	1	1	0	72.3235	-2.83033875	4.37689	3.44772	0.843861
chr2:220554440-220554779_+	0	0	0	72.3235	-2.83033875	4.37689	3.44772	0.843861
chr2:220591749-220592088_-	0	0	0	69.5092	-0.160277875	0.386052	0.685216	-0.499823
chr2:220600947-220601286_+	0	0	0	68.7862	-2.4353325	2.95244	8.08303	0.330207
chr2:220701396-220701735_-	0	0	0	60.3205	-0.4166168571	1.32897	1.47995	-0.318149
chr2:220861983-220862322_+	0	0	0	47.521	1.345992125	0.855049	1.52771	-0.104368
chr2:221551958-221552297_-	1	1	0	11.7895	0.3103551429	4.43057	4.45612	1.32121
chr2:221551966-221552305_+	1	1	0	11.7895	0.48316075	4.25622	4.06443	1.32469
chr2:221551976-221552315_+	1	1	0	11.7895	0.48316075	4.25622	4.06443	1.32469
chr2:222438245-222438584_-	1	1	0	11.8389	2.55737375	5.16793	13.0944	1.73038
chr2:222889656-222889995_+	0	0	0	30.025	-2.806105714	3.05477	3.23355	0.141075
chr2:222903121-222903460_+	0	0	0	30.74	-0.4548545429	1.67929	1.36919	0.226777
chr2:222921985-222922324_+	1	1	0	31.6629	-1.978307143	2.92806	1.24964	0.19489
chr2:223032505-223032844_+	0	0	0	36.0292	0.2596361429	0.0245802	0.597717	-0.8725
chr2:223032534-223032873_-	0	0	0	36.0292	0.075420375	0.0239986	0.57333	-0.824462
chr2:223182670-223183009_+	0	0	0	45.8391	-0.485615	2.81973	7.70068	0.225992
chr2:223348223-223348562_-	0	0	1	59.36875	-2.177332	0.609873	1.29339	-0.234259
chr2:223426564-223426903_-	0	0	0	65.5088	-0.336055125	3.4237	5.7198	0.461977
chr2:223447675-223448014_-	0	0	1	67.0282	-0.8298055375	1.25312	0.500818	0.533263
chr2:223478476-223478815_-	0	0	1	69.04885	-1.193874	3.86057	3.20887	0.207351
chr2:223555297-223555636_+	0	0	1	72.6041	0.70838725	4.51942	6.22575	-0.20965
chr2:223555349-223555688_+	1	1	1	72.6041	0.413696375	4.51262	6.36054	-0.236688
chr2:223558622-223558961_-	0	0	1	72.7106	-1.798487375	1.6772	1.03744	0.257675
chr2:223558631-223558970_+	0	0	1	72.7106	-1.798487375	1.6772	1.03744	0.257675
chr2:223572986-223573325_+	0	0	1	73.0969	0.3694264875	5.23658	5.49594	1.34794
chr2:223662039-223662378_+	1	1	0	74.5215	-2.001844857	2.62016	1.43703	-0.358393
chr2:223725519-223725858_+	0	0	1	74.192	3.54774625	2.36697	18.2559	5.38208
chr2:223768367-223768706_-	0	0	1	72.6925	-0.6509000625	3.9172	2.49481	0.404986
chr2:223836439-223836778_+	0	0	0	68.0702	0.89421775	4.32677	9.16017	0.800643
chr2:223966470-223966809_-	0	0	1	57.61755	-0.1540093625	3.22305	1.77289	0.976023
chr2:224111868-224112207_+	0	0	0	47.9671	-0.09988045714	2.37876	0.70616	-0.121926
chr2:224111871-224112210_+	0	0	0	47.9671	-0.09988045714	2.37876	0.70616	-0.121926
chr2:224324089-224324428_+	0	0	0	45.8259	-1.615309429	2.19226	1.62397	-0.0284958
chr2:224324108-224324447_-	0	0	0	45.8259	-1.640422667	2.35145	1.6662	0.0310126
chr2:224539743-224540082_+	0	0	0	59.0981	-0.60118095	2.27007	2.06406	0.32695
chr2:224557098-224557437_+	0	0	0	59.9693	-0.394295625	2.03695	1.78676	-0.78558
chr2:224592236-224592575_+	0	0	0	61.2906	-0.294068625	2.0715	3.06805	0.0557486
chr2:224644598-224644937_+	0	0	1	61.9671	0.6296227	1.13502	1.3472	0.438129
chr2:224662871-224663210_+	0	0	1	61.954	-1.666190757	3.92876	4.34891	0.19968
chr2:224724772-224725111_-	0	0	1	61.8911	0.62283775	1.27925	1.8085	-0.384624
chr2:224835024-224835363_+	1	1	0	63.3631	-0.955758	4.63738	5.59071	0.663512
chr2:224858364-224858703_+	0	0	1	63.42405	-1.095901387	3.88605	7.16542	0.671263
chr2:224858375-224858714_-	0	0	1	63.42405	-1.095901387	3.88605	7.16542	0.671263
chr2:224904213-224904552_-	0	0	0	62.6214	1.133056625	2.1813	6.41162	0.826859
chr2:225148840-225149179_-	0	0	0	48.865	-0.2541762857	3.6179	4.00887	0.78624
chr2:225149067-225149406_-	3	1	0	48.865	-2.046302857	3.87085	4.93083	0.770595
chr2:225222106-225222445_+	0	0	0	46.161	-1.317033714	4.04935	5.19826	0.600061
chr2:225233760-225234099_-	0	0	0	45.8514	-0.6636587143	3.91056	2.34349	0.844504
chr2:225314153-225314492_-	0	0	0	44.3719	-1.743072714	2.88662	1.69055	-0.0503073
chr2:225476676-225477015_+	0	0	0	42.5664	0.618796	0.111833	0.736011	1.02435
chr2:225476737-225477076_+	0	0	0	42.5664	0.761704375	0.183674	0.725236	0.965501
chr2:225510943-225511282_+	0	0	0	41.488	-0.5165782571	2.50713	1.33292	0.486921
chr2:225511005-225511344_-	0	0	0	41.488	-0.46059935	2.51233	1.28999	0.20648
chr2:225515562-225515901_-	1	1	0	41.2749	-0.758364	4.22744	4.36431	0.677487
chr2:225515571-225515910_+	1	1	0	41.2749	-0.758364	4.22744	4.36431	0.677487
chr2:225613890-225614229_+	0	0	0	34.7829	-1.005085788	0.895308	0.696675	-0.572492
chr2:225643148-225643487_-	11	1	1	32.5196	-1.499055037	3.73793	4.47855	0.437439
chr2:225866790-225867129_-	0	0	1	20.7974	-0.776550875	3.36717	5.87971	0.292405
chr2:225873673-225874012_-	0	0	1	20.5167	-0.747797625	0.71241	1.32568	0.160716
chr2:225987612-225987951_+	0	0	0	16.2996	-1.935618375	2.13958	2.21138	-0.449553
chr2:225987622-225987961_+	0	0	0	16.2996	-1.935618375	2.13958	2.21138	-0.449553
chr2:226147609-226147948_+	0	0	0	15.8556	-0.7946945714	1.98974	1.22569	-0.0416498
chr2:226525180-226525519_+	1	1	0	30.04155	-0.657203375	3.94486	5.24555	-0.421553
chr2:226525193-226525532_-	1	1	0	30.04155	-0.657203375	3.94486	5.24555	-0.421553
chr2:226530094-226530433_+	0	0	0	30.3001	0.21934325	2.25532	1.44406	0.189192
chr2:226533296-226533635_-	0	0	0	30.50105	-0.3329292	3.70996	3.23209	0.210549
chr2:226533362-226533701_+	0	0	0	30.50105	-0.37674695	3.68137	3.13248	0.0492681
chr2:226535099-226535438_+	0	0	0	30.5871	-0.6867007143	3.36404	2.82357	0.467136
chr2:226662128-226662467_-	0	0	0	36.9165	-1.495458625	2.76478	0.660221	0.53604
chr2:226754082-226754421_+	0	0	0	41.6695	-3.018	3.91524	2.94599	0.25991
chr2:226888120-226888459_+	0	0	0	52.5731	0.06636411429	0.904157	1.12124	0.3952
chr2:227080658-227080997_+	0	0	0	58.2161	-0.03620341429	3.28182	3.72711	0.680915
chr2:227445710-227446049_-	0	0	0	64.8615	-1.092422729	-0.106804	0.775094	0.0572061
chr2:227667246-227667585_-	0	0	0	62.02545	-2.1808425	4.00235	6.92329	1.0323
chr2:227850066-227850405_-	0	0	1	55.6638	0.0544354	4.37723	5.87051	1.30806
chr2:227850074-227850413_+	0	0	1	55.6638	0.0544354	4.37723	5.87051	1.30806
chr2:227971831-227972170_-	0	0	1	60.5911	0.53966675	2.58053	4.43325	0.544444
chr2:227994539-227994878_+	1	1	1	62.0078	-0.6539959375	3.41319	3.49146	-0.162265
chr2:227994618-227994957_+	0	0	1	62.0078	-0.1668733375	2.99223	3.98129	0.0582415
chr2:228102995-228103334_-	1	1	1	69.7753	-0.981855575	4.04799	7.51904	0.348192
chr2:228270824-228271163_+	0	0	0	77.8594	-0.517376625	3.40708	17.0685	1.13612
chr2:228336613-228336952_-	0	0	0	77.3159	1.425031375	4.87055	8.34102	2.64195
chr2:228336632-228336971_+	1	1	0	77.3159	1.425031375	4.87055	8.34102	2.64195
chr2:228344827-228345166_+	0	0	1	77.1531	-1.02919425	1.99286	1.95392	0.297763
chr2:228508596-228508935_+	0	0	0	69.8878	0.4062367	-0.259131	0.448613	-0.125184
chr2:228508644-228508983_-	0	0	0	69.8878	0.4858829571	-0.232919	0.611827	-0.145747
chr2:228508733-228509072_+	0	0	0	69.8878	0.474983	-0.413303	0.762284	-0.269481
chr2:228522987-228523326_+	0	0	0	68.9667	0.308272625	3.80349	4.4796	0.822007
chr2:228631034-228631373_-	0	0	0	62.5284	1.451278862	4.247	7.87163	0.781083
chr2:228639001-228639340_+	0	0	0	62.1175	0.3293194286	0.99039	0.988434	0.431339
chr2:228726960-228727299_-	0	0	0	57.199	-1.388893714	2.83438	2.48351	0.0342735
chr2:228749146-228749485_-	0	0	1	55.701	1.393013125	2.28714	2.99788	0.582355
chr2:228755237-228755576_+	0	0	1	55.23545	-2.16307875	3.08612	3.8686	0.339931
chr2:228904499-228904838_+	0	0	1	42.8423	-1.71423025	2.0034	0.883399	-0.349668
chr2:228913633-228913972_+	0	0	1	42.0456	-0.592058125	1.73444	2.61549	-0.436499
chr2:229182972-229183311_+	0	0	0	22.8847	-0.4016696125	0.91304	1.51777	0.225205
chr2:229265732-229266071_+	0	0	0	19.478	0.520625025	-0.0716258	0.492649	-0.11869
chr2:229522539-229522878_-	0	0	0	15.8269	-0.749579375	1.85589	2.19535	-0.458211
chr2:229546142-229546481_+	0	0	0	15.5105	-0.13545575	2.3725	2.54252	0.0134387
chr2:229997898-229998237_+	0	0	1	20.0288	-1.458408375	1.57795	3.37512	-0.373122
chr2:230045380-230045719_+	0	0	1	.	1.035999125	0.137608	144.118	0.0852179
chr2:230138471-230138810_-	0	0	0	22.5003	-0.68627525	3.29848	8.04384	0.794845
chr2:230207140-230207479_+	0	0	0	24.8421	1.285467875	1.41974	1.34045	0.0710881
chr2:230296096-230296435_+	0	0	1	28.5154	-1.116599125	2.88135	3.93595	0.335837
chr2:230451832-230452171_-	0	0	1	37.824	1.30165125	4.43429	7.15159	1.34744
chr2:230580639-230580978_-	0	0	0	45.5969	0.06577961429	0.678457	2.40384	0.455849
