Motif	Number_mutations	Binary_mutations	Binary_Genic	Rep_Time	XPD	CTCF	DHS	POLR2A
chr2:177518613-177518952_-	0	0	0	51.192	0.46532275	3.47663375	2.240404	-0.3089017143
chr2:177679518-177679857_-	0	0	0	62.122	-0.95104175	3.640125	0.3668496667	0.4391085857
chr2:177695107-177695446_-	0	0	0	63.1832	0.5495788571	0.1779412429	0.7486731429	-0.4292775714
chr2:177894347-177894686_+	0	0	0	77.1676	1.410172	0.0029111125	1.108035714	-0.0958383625
chr2:178011873-178012212_-	0	0	0	81.5836	-1.649470714	3.0616525	0.251554	-1.565342625
chr2:178013659-178013998_-	0	0	0	81.6002	0.8857653857	3.891337143	8.160531286	-0.2777425714
chr2:178029316-178029655_+	0	0	0	81.66585	0.9092151429	4.8796575	16.07588262	-0.34295055
chr2:178128220-178128559_+	1	1	1	80.7077	2.2728575	3.46126875	58.6828125	2.86383375
chr2:178160833-178161172_-	0	0	1	80.4392	-1.623799375	2.92081875	0.41925675	-0.108273875
chr2:178197086-178197425_-	0	0	1	80.2973	0.383539875	3.04353375	2.815009143	0.012807425
chr2:178199706-178200045_+	1	1	1	80.2893	-0.6748993143	4.060627143	2.275964857	-0.2660160629
chr2:178280911-178281250_-	0	0	1	79.7793	-1.063569143	3.407714286	0.1677026	-0.7104821857
chr2:178354461-178354800_+	0	0	1	78.116	-1.631355	3.746537143	0.069876	-0.307378
chr2:178469197-178469536_-	0	0	0	73.51785	0.34712825	2.43606375	1.66392425	-0.61761968
chr2:178589416-178589755_-	0	0	1	66.332	0.0508738125	4.02175	4.493912	0.16525125
chr2:178623576-178623915_-	0	0	1	64.0039	0.1030159875	2.69661625	2.567948125	-0.3503363625
chr2:178628417-178628756_-	0	0	1	63.69955	1.755846875	3.19056375	9.9442435	-0.1889085375
chr2:178637216-178637555_-	0	0	1	63.0917	-1.1742924	3.62201625	0.4192566	-0.5411835571
chr2:178664304-178664643_+	0	0	1	61.282	-1.018358	3.23453	0.7337	-0.2665438571
chr2:178664423-178664762_-	0	0	1	61.282	-0.8095374286	2.34221225	0.7935938571	0.2212005429
chr2:178770832-178771171_+	0	0	1	54.4613	0.654858625	3.61327625	7.992083	-0.1153557143
chr2:178847947-178848286_+	0	0	1	50.8829	-1.097217625	3.370765	0.943328125	-0.007914025
chr2:178974590-178974929_+	0	0	0	50.4953	-1.42982175	3.1574	0	-1.076875887
chr2:178997040-178997379_+	0	0	1	50.6796	0.61041675	3.67798	0.1886656	0.460803
chr2:179145021-179145360_-	0	0	1	52.6284	-2.192358	3.94596125	1.794943625	-0.4852195714
chr2:179171118-179171457_+	0	0	1	53.4159	-0.1041118333	2.818325	2.895493375	-0.2698275
chr2:179261764-179262103_+	0	0	1	54.7542	0.217213625	3.042198875	0.4367256667	0.1946623857
chr2:179279410-179279749_-	0	0	1	54.5654	0.952483	3.736021429	13.65579	0.8613127143
chr2:179343773-179344112_+	0	0	0	53.199	1.921842	3.465825	15.00153	1.286581375
chr2:179387647-179387986_-	0	0	1	52.2376	2.33439375	2.60360375	12.5121825	-0.013143175
chr2:179565593-179565932_+	0	0	1	46.7343	-1.89535375	3.60753375	0.6114161667	-0.5373048875
chr2:179626543-179626882_+	0	0	1	45.001	-1.4117284	3.4093675	1.152956	-0.1298647625
chr2:179660823-179661162_+	0	0	1	44.5358	-1.334435375	3.24494875	0.104814	-0.19486995
chr2:179756175-179756514_+	0	0	1	45.7422	-1.101353662	4.1919875	3.384006143	0.2743035
chr2:179779006-179779345_-	1	1	1	46.6733	0.7948007143	3.416175714	6.708101714	-1.523352571
chr2:179994393-179994732_-	0	0	1	59.5386	0.81291925	3.0640025	0.183424875	0.351233675
chr2:180083719-180084058_+	0	0	1	64.6759	-0.8994288571	3.6563225	2.89549175	-0.088356275
chr2:180083743-180084082_+	0	0	1	64.6759	-0.8994288571	3.6563225	2.89549175	-0.088356275
chr2:180205478-180205817_-	0	0	0	69.0557	-0.027487125	2.46027125	0.6987625	-0.486602625
chr2:180219492-180219831_+	0	0	0	69.08945	-1.92805875	1.2696342	0	-0.175564375
chr2:180275638-180275977_+	0	0	0	68.8901	0.185892875	3.54379	2.305911714	-1.335739
chr2:180286793-180287132_+	0	0	0	68.8581	0.9220032	4.29249375	5.794724429	-0.05228768571
chr2:180305402-180305741_-	0	0	0	68.8406	-1.271858	3.428171429	0.4017875	0.3619567143
chr2:180615942-180616281_-	0	0	1	59.7737	-0.7891026667	4.266925	1.048141	-0.281582025
chr2:180707222-180707561_+	0	0	1	53.336	0.7184415	2.39343875	2.859930714	0.4891446125
chr2:180707232-180707571_+	0	0	1	53.336	0.7184415	2.39343875	2.859930714	0.4891446125
chr2:180801415-180801754_-	0	0	0	48.6956	0.2968191875	3.85422375	5.105951	-0.04075854286
chr2:180942062-180942401_-	0	0	0	40.2069	-2.0682175	3.50439875	0	-0.93283175
chr2:180989003-180989342_+	0	0	0	36.9825	-1.883299143	3.922675714	0.329416	-1.2181772
chr2:180990250-180990589_+	0	0	0	36.8767	0.1278755857	2.401332857	2.113753167	-0.1236395714
chr2:181224312-181224651_+	0	0	0	23.85995	0.2270803625	1.66779	1.2446675	-0.0554563375
chr2:181923375-181923714_-	0	0	1	25.86135	-0.577103625	4.2839225	1.467398875	0.63103125
chr2:181941883-181942222_+	0	0	0	25.1529	-0.6393495375	3.09920375	0.377331	-0.483476375
chr2:181969267-181969606_+	0	0	1	24.2017	-0.2343986788	2.511475	0.778619	-0.2035345
chr2:182043562-182043901_+	0	0	1	22.1881	-0.64616625	2.2680875	0.917123625	0.02392884286
chr2:182331386-182331725_-	0	0	1	23.5146	-0.7462132875	3.33094125	12.01432587	-0.1510906571
chr2:182437901-182438240_+	0	0	1	26.8839	-1.530113714	3.550061429	1.236808	-0.1922417143
chr2:182446276-182446615_-	0	0	1	27.26085	0.619675875	1.746992	1.167929429	-0.420825
chr2:182446284-182446623_+	0	0	1	27.26085	0.619675875	1.746992	1.167929429	-0.420825
chr2:182579781-182580120_-	1	1	0	35.9203	-0.50667375	3.5674875	6.013715625	-1.438335
chr2:182607582-182607921_+	0	0	0	37.7013	-1.1739085	3.5360975	2.502438375	-0.444940375
chr2:182768785-182769124_-	0	0	1	40.2505	-1.4426486	2.65884625	0.4541943333	-0.56654125
chr2:182942393-182942732_-	0	0	1	33.08735	1.360882625	4.0967625	1.546009125	-0.268124625
chr2:183050895-183051234_-	0	0	1	30.1418	-1.52771475	3.87819125	0.904022	-0.05806662857
chr2:183050903-183051242_+	0	0	1	30.1418	-1.433241143	3.992417143	0.7935922857	-0.1591250667
chr2:183514038-183514377_-	0	0	0	54.7603	0.1403356667	1.815411125	1.093061714	-0.5469693375
chr2:183515519-183515858_-	0	0	0	54.9477	0.707688075	2.6149275	0.5939468333	0.02599705714
chr2:183531685-183532024_+	0	0	0	56.4162	-0.6961265625	2.922435	0.6463533333	1.15324
chr2:183628067-183628406_+	0	0	1	63.5379	-0.1067266625	2.83914625	2.148691125	-0.5961655
chr2:183649450-183649789_+	0	0	1	64.60085	-0.3710635714	3.670911429	0	-0.3776305714
chr2:183844792-183845131_-	0	0	1	66.3492	-1.567826125	3.64853125	0	-0.413600125
chr2:184113650-184113989_+	0	0	0	57.3933	-1.157331171	2.526585714	0.288239	-0.7982864571
chr2:185476225-185476564_+	0	0	1	12.75675	-1.83605	2.04643	0	-0.8142936
chr2:186073030-186073369_+	0	0	0	20.44	0.3147471875	1.314037	1.242797	-0.07249385714
chr2:186144776-186145115_-	0	0	0	23.3577	-1.174755667	2.70864	0.2445666667	0.226993225
chr2:186155792-186156131_+	0	0	0	23.6847	1.47104725	3.55128125	1.751895571	-1.366726714
chr2:186473561-186473900_+	0	0	0	36.6687	-1.786862571	2.43797	0.2725168	-1.287727143
chr2:186493828-186494167_-	0	0	0	37.714	1.06011025	2.0855035	1.598416375	0.5758125714
chr2:187121303-187121642_-	0	0	0	61.5434	-1.163478	3.176254286	0.1310175	-0.1398717143
chr2:187323772-187324111_-	0	0	0	72.8488	-0.422930375	2.4186675	0.034938	0.0314725
chr2:187325207-187325546_-	0	0	0	72.877	-1.130566429	2.592657143	0.6079226	0.1088401429
chr2:187506477-187506816_-	0	0	1	74.52965	0.5095215	3.8583425	1.557239857	0.015422725
chr2:187645697-187646036_-	0	0	0	66.5418	1.008608875	-0.3948901875	0.643859	0.3516017143
chr2:187727593-187727932_+	0	0	0	60.9535	-0.897178125	3.53267875	0.1886656	-0.5362220125
chr2:188002999-188003338_+	0	0	0	47.7936	0.4548547143	2.864477143	1.965266375	1.077388125
chr2:188317818-188318157_-	0	0	0	56.6104	-1.691207143	3.154525	0	0.1360328875
chr2:188362625-188362964_+	0	0	1	56.3819	-1.83591	3.491355	0.052407	-0.397175875
chr2:188364686-188365025_-	0	0	1	56.376	-0.654494075	4.49649875	3.231771833	0.645601375
chr2:188364694-188365033_+	0	0	1	56.376	-0.654494075	4.49649875	3.231771833	0.645601375
chr2:188364697-188365036_+	0	0	1	56.376	-0.654494075	4.49649875	3.231771833	0.645601375
chr2:188365622-188365961_+	0	0	1	56.3734	0.4136318333	1.3843175	1.559111375	-0.3773537
chr2:188445423-188445762_-	0	0	0	57.4504	-1.545878333	3.2955825	0.2969735	0.40075392
chr2:188446149-188446488_-	1	1	0	57.463	-0.803039925	4.18060625	1.135487	0.431147075
chr2:188446157-188446496_+	1	1	0	57.463	-0.6729456286	4.285912857	1.135487	0.3018280857
chr2:188707986-188708325_-	0	0	0	47.3086	-1.660008625	3.10881125	0.5689907143	-1.815787429
chr2:189069616-189069955_+	0	0	0	27.4821	0.1921886	0.6023569625	0.2270973333	-0.6048780857
chr2:189234113-189234452_-	0	0	1	23.9094	-0.185620425	2.9499325	1.716332	0.3084554375
chr2:189377213-189377552_-	0	0	1	22.0259	-1.335633471	3.42647375	0	-0.1443127625
chr2:189389276-189389615_+	0	0	1	21.8888	0.09447942857	3.62359	1.170424167	-0.9247471667
chr2:189630271-189630610_+	0	0	1	26.60455	0.493065625	1.41443275	0.646354	0.09716525
chr2:189889949-189890288_-	0	0	0	44.4155	-0.1746558	0.939968625	0.6438587143	-0.30609115
chr2:189959041-189959380_-	0	0	1	48.884	-1.1469988	3.3709375	0.655088	-0.5880189429
chr2:189959049-189959388_+	0	0	1	48.884	-1.1469988	3.3709375	0.655088	-0.5880189429
chr2:190007891-190008230_+	1	1	1	51.5947	-0.4127300375	4.07584	2.994691429	-1.11829975
chr2:190007930-190008269_+	0	0	1	51.5947	-0.5639044125	3.9791425	3.179363333	-0.994395625
chr2:190152641-190152980_-	0	0	0	61.6647	-1.382089187	3.2282575	0.034938	-0.2192767875
chr2:190212189-190212528_-	0	0	0	66.96985	0.227626	1.947245837	1.332636571	-0.6254366286
chr2:190277101-190277440_-	0	0	0	72.2743	-1.177436429	4.415787143	3.720896833	-0.1710950714
chr2:190331424-190331763_+	0	0	1	75.44895	-0.91155275	3.15570625	0.5939471667	-0.298244375
chr2:190331447-190331786_+	0	0	1	75.44895	-0.91155275	3.15570625	0.5939471667	-0.298244375
chr2:190370152-190370491_+	0	0	0	76.709	-0.4123824	1.199664	0.8175514	-0.3024165857
chr2:190370162-190370501_+	0	0	0	76.71975	-0.3992226667	1.1212645	0.6812928333	-0.258090875
chr2:190498068-190498407_-	0	0	0	75.4908	-0.960854	3.16524625	4.08775475	-0.4665142
chr2:190498141-190498480_-	0	0	0	75.4908	-0.3230025714	3.10604375	4.23187475	-0.23822795
chr2:190525750-190526089_+	0	0	0	74.4564	-0.60954132	4.652897143	27.49125257	0.5595718714
chr2:190525829-190526168_+	0	0	0	74.4564	-0.4081509333	4.31772	40.72030675	1.163009762
chr2:190562985-190563324_-	0	0	1	72.9218	-0.710973575	3.28132125	1.414993	-0.4004433125
chr2:190562993-190563332_+	0	0	1	72.9218	-0.710973575	3.28132125	1.414993	-0.4004433125
chr2:190615843-190616182_+	0	0	1	70.6135	-1.31343625	3.5266825	3.668493625	-0.1114351875
chr2:190663482-190663821_+	0	0	1	68.48585	-1.067408125	2.557385	0.0786105	-0.3448744143
chr2:190847546-190847885_+	1	1	1	59.7174	0.7209510625	2.30329625	1.310176333	-1.390767429
chr2:190888610-190888949_+	0	0	1	58.6524	-1.355569571	2.902404286	1.467398833	-1.806201429
chr2:190935053-190935392_-	0	0	1	58.182	-1.667494	3.386445714	2.795044167	-0.4784934429
chr2:190953597-190953936_+	0	0	1	58.1707	-0.642001275	3.9015225	3.301648875	0.0008661
chr2:190986716-190987055_-	0	0	1	58.3227	-0.50477775	2.43404375	0.649848	-1.739493714
chr2:191048297-191048636_-	0	0	1	58.9551	-0.3543378571	0.4810141429	0.8734505	0.4553278875
chr2:191048369-191048708_-	0	0	1	58.9551	-0.3883664286	0.4447735	0.681291375	0.220540275
chr2:191067319-191067658_-	0	0	1	59.235	-0.8389257875	0.713324175	0.5540168571	0.5620955
chr2:191067327-191067666_+	0	0	1	59.235	-0.8389257875	0.713324175	0.5540168571	0.5620955
chr2:191067420-191067759_-	0	0	1	59.235	-0.7415970375	0.56829355	0.5540168571	0.639353875
chr2:191141976-191142315_-	0	0	1	61.0104	-0.247171625	2.9991575	1.401890625	0.1155612125
chr2:191179472-191179811_-	0	0	1	62.20285	1.37793625	3.28091375	0.98263325	0.049612625
chr2:191184615-191184954_-	0	0	1	62.3729	0.673347	2.67422625	22.67916687	1.787437
chr2:191237125-191237464_-	0	0	0	63.5492	1.038508429	3.81087375	6.693131143	0.2544125375
chr2:191247616-191247955_+	0	0	0	63.6447	-0.5037271667	3.5406025	2.14869	-0.6119291429
chr2:191375865-191376204_-	0	0	1	61.3672	-1.179253875	3.4156975	0.6638243333	-0.14151945
chr2:191545032-191545371_-	0	0	1	62.1601	0.7096567714	2.80899625	3.589883125	-0.004731642857
chr2:191563640-191563979_+	0	0	0	62.8242	-1.013698625	0.628393375	1.270872	0.4181673625
chr2:191646372-191646711_+	0	0	0	66.094	-0.664940125	3.59655	4.29737875	-0.106472
chr2:191715271-191715610_-	0	0	0	67.337	1.321020667	3.4065	4.71663975	-0.7257071
chr2:191715279-191715618_+	0	0	0	67.337	1.321020667	3.4065	4.71663975	-0.7257071
chr2:191861103-191861442_+	0	0	1	62.8412	1.669176129	3.615937143	4.312354286	0.7097961667
chr2:191895283-191895622_-	0	0	1	61.63385	-1.20017925	3.68465625	3.013407375	0.7742908571
chr2:191895293-191895632_-	0	0	1	61.63385	-1.20017925	3.68465625	3.013407375	0.7742908571
chr2:191916906-191917245_+	0	0	1	60.9578	-2.089755	3.787592857	1.362582429	-1.053659571
chr2:192029854-192030193_+	0	0	0	57.0215	-0.6270484333	3.010362857	1.3451155	-0.2743612143
chr2:192083050-192083389_+	0	0	0	54.738	0.6415551429	2.509894286	2.021417429	-0.3963413286
chr2:192163749-192164088_+	0	0	1	52.4903	0.21825375	0.5906885625	0.4847655	-0.1792203
chr2:192366306-192366645_-	0	0	0	54.50985	-1.89789	3.78182	0.2270975	-0.568946
chr2:192386354-192386693_-	0	0	0	53.9285	-1.251256	3.516225714	0	-1.257338843
chr2:192403826-192404165_+	0	0	0	53.2855	-0.4128714286	2.6471375	0.5939476667	-0.054958125
chr2:192419823-192420162_-	0	0	0	52.6351	0.022676375	3.72336375	14.12371413	-0.6586824286
chr2:192419831-192420170_+	0	0	0	52.6351	0.022676375	3.72336375	14.12371413	-0.6586824286
chr2:192431011-192431350_+	0	0	0	52.1765	2.055602857	3.877367143	8.789415714	-0.04727378571
chr2:192555686-192556025_-	0	0	1	49.325	-0.160431625	3.557795	1.63772125	0.914798875
chr2:192593696-192594035_-	0	0	0	49.3263	-1.085877875	1.60486925	0.1677028	-0.19416325
chr2:192623667-192624006_+	0	0	0	49.2708	0.0613792	3.06404375	3.000306	-0.202922625
chr2:192676866-192677205_-	0	0	0	48.6842	0.3914739	3.6924	5.450331625	-0.7302055
chr2:192676874-192677213_+	0	0	0	48.6842	0.3914739	3.6924	5.450331625	-0.7302055
chr2:192893833-192894172_-	0	0	1	44.6262	1.181136912	0.941440325	1.611517875	-0.6350212857
chr2:193027174-193027513_-	0	0	1	38.75025	-1.56531625	4.50071875	7.666397714	-0.2758168571
chr2:193150854-193151193_-	0	0	0	29.6608	-0.6541916667	2.705001429	0.3493806667	-0.2145112714
chr2:193606634-193606973_-	0	0	0	12.9724	-1.4532115	-0.2516615714	0.9083901667	0.2014630125
chr2:193614335-193614674_+	0	0	0	12.7154	-1.082534429	1.898321	0.7965886	-0.288717375
chr2:194105518-194105857_-	0	0	0	13.1038	-0.832021125	1.67877675	0.2270975	0.21821675
chr2:194449367-194449706_-	0	0	0	16.12705	1	4.09170375	1.92596075	0.1943515375
chr2:195031539-195031878_+	0	0	0	8.21571	-1.0035848	2.71340825	0.65508925	-1.30706625
chr2:195410723-195411062_+	0	0	0	8.05911	-1.374190563	1.06432975	0.0786105	-0.123994725
chr2:195684137-195684476_-	0	0	0	7.96284	-1.76597125	0.2064239375	0.1677028	-0.3074329833
chr2:195732104-195732443_-	0	0	0	8.31239	0.1425475714	2.920312857	0.8909195	0.1384684
chr2:195732112-195732451_+	0	0	0	8.31239	0.242656125	2.8371525	0.9433267143	0.21760335
chr2:196169103-196169442_-	0	0	0	13.5806	0.9492513333	-0.1232272833	1.065610333	-1.669412714
chr2:196183193-196183532_+	0	0	0	14.3542	0.35282275	3.622305	1.873553875	0.1828518
chr2:196183224-196183563_-	0	0	0	14.3542	0.425653875	3.6040475	2.036390286	0.15166055
chr2:196183232-196183571_+	0	0	0	14.3542	0.425653875	3.6040475	2.036390286	0.15166055
chr2:196362930-196363269_+	0	0	0	23.5217	-1.648625	3.15796	3.653528143	-0.4677942125
chr2:196440858-196441197_+	0	0	1	25.9503	-1.245401714	1.196229314	0.034938	-0.2068517143
chr2:196525035-196525374_-	0	0	1	26.2306	-1.396430375	3.7167125	12.962017	-0.2170896625
chr2:196529269-196529608_+	0	0	1	26.16045	-0.17751425	1.255859625	0.70749475	-1.048111988
chr2:196644246-196644585_-	0	0	1	23.35305	0.6489335625	0.02500521429	0.5540181429	-0.12943815
chr2:196803013-196803352_-	0	0	1	23.2312	-0.6188517	2.13333275	0.925858	-1.525039571
chr2:196931539-196931878_-	0	0	1	28.5622	-1.378559857	2.90135875	0.5540174286	-0.4019352875
chr2:196933001-196933340_-	0	0	1	28.613	0.7475947143	3.404022857	12.93706429	0.17008545
chr2:196943008-196943347_+	0	0	0	29.1189	-0.9202308571	3.635165714	0.9732748571	-0.6305302857
chr2:196996085-196996424_+	0	0	0	31.5506	-0.1336715813	1.804173625	3.34095125	-0.9714535
chr2:197141769-197142108_-	0	0	1	33.5819	-1.718635	4.10857	0.6708114	-0.4540149429
chr2:197162870-197163209_+	0	0	1	33.5611	-1.1116322	2.60917125	0.1746903333	-0.335458325
chr2:197202092-197202431_-	0	0	1	33.7613	0.1918538333	2.0282735	1.048142714	-1.83001625
chr2:197615758-197616097_+	0	0	1	49.8005	-0.5048958571	3.253165714	4.147648571	-1.060927443
chr2:197714646-197714985_+	0	0	1	52.4118	-0.06354542857	3.14325375	0.786106625	-0.0686101
chr2:197876793-197877132_+	0	0	1	52.5809	-0.642880975	3.47086375	0.7756248	-0.1656962925
chr2:197940488-197940827_+	0	0	1	53.64745	0.849758375	2.31242625	1.706972	0.8649414143
chr2:197977963-197978302_+	0	0	1	55.2725	-0.2535914286	2.72256875	0.4342308571	-0.675111875
chr2:198033379-198033718_-	0	0	1	58.6338	0.2529420875	2.73181125	5.14899375	-0.5082205
chr2:198056193-198056532_+	0	0	1	60.1869	-1.294914343	4.1232675	0.2395752857	-0.1579627625
chr2:198175463-198175802_-	0	0	1	68.4726	0.6739985	4.26493625	10.57313375	2.77425325
chr2:198220931-198221270_-	0	0	0	71.298	-0.20378775	1.561567143	0.838512625	0.6183511429
chr2:198243153-198243492_-	0	0	0	72.3742	0.5530639	4.697255714	3.159391714	-0.3777072857
chr2:198479814-198480153_-	0	0	1	69.677	1.0085245	2.35536375	1.347610857	0.703531195
chr2:198572354-198572693_+	0	0	1	63.76435	-1.368732571	3.414192857	0.3930535	-0.8842317143
chr2:198642553-198642892_-	0	0	1	58.5342	-0.71099	3.501758571	2.2010974	-1.815815143
chr2:198667762-198668101_-	0	0	0	56.6633	0.8833304714	3.03996125	1.12675225	-0.077684425
chr2:198677953-198678292_-	0	0	1	55.9044	-0.1958101429	1.489540857	0.9607971667	-1.129726429
chr2:198919043-198919382_-	0	0	1	36.7879	1.2156938	1.61138125	1.242797143	-0.140967125
chr2:198992396-198992735_-	0	0	1	32.0235	-0.6067486125	3.2819675	1.694497	0.4274697833
chr2:199161418-199161757_-	1	1	1	24.4039	0.366028075	3.00814375	3.61609475	-0.04900715714
chr2:199174419-199174758_+	0	0	1	23.8727	0.6625304286	3.26418875	3.62919525	-0.7132032857
chr2:199179314-199179653_+	0	0	1	23.66195	-2.04807	3.310102125	1.1948816	-0.087556375
chr2:199239125-199239464_+	0	0	1	20.8584	-0.5267517714	2.75232625	1.257770333	0.1258996125
chr2:199522262-199522601_-	0	0	0	14.26375	-1.358903375	2.9028025	1.118018	-0.716855125
chr2:199522270-199522609_+	0	0	0	14.26375	-1.358903375	2.9028025	1.118018	-0.716855125
chr2:199794939-199795278_+	0	0	0	14.293	0.08507675	0.0983789625	0.6738057143	-0.1588639625
chr2:199884645-199884984_+	0	0	0	17.0157	-0.35694315	1.898435	1.332638	-1.310541143
chr2:200123042-200123381_-	0	0	0	24.2957	-1.003746	1.473042143	0.3668496667	-0.4553305
chr2:200269968-200270307_+	0	0	1	29.7797	0.25405375	2.268981375	0.36684975	-0.74012725
chr2:200349679-200350018_-	0	0	0	33.0553	0.6328614286	0.2677178625	0.7486724286	-0.5230878
chr2:200353541-200353880_-	0	0	0	33.1962	0.4893354286	3.01274625	4.971185429	-0.105885975
chr2:200461303-200461642_-	0	0	0	37.171	-1.553715	2.883664286	0.2545487143	-0.92781
chr2:200467040-200467379_+	0	0	0	37.4144	0.7207795713	1.38158625	1.15295625	-0.1891779125
chr2:200471110-200471449_-	0	0	0	37.5947	0.3887541	0.2870275571	0.5090981429	-0.8966445714
chr2:200569354-200569693_+	0	0	0	42.7871	0.6217631429	5.183091429	3.369025857	1.035807117
chr2:200604554-200604893_-	0	0	0	44.9828	1.454382857	4.412134286	11.20013529	-0.06312928571
chr2:200715995-200716334_+	0	0	0	52.5108	1.910809875	2.65741	8.2934225	1.172524413
chr2:200725910-200726249_-	0	0	0	53.149	-0.6104671429	4.045202857	0	0.7001985714
chr2:200805215-200805554_-	0	0	1	57.19255	0.071943375	1.51718175	0.9642896	-0.0387356125
chr2:200844787-200845126_+	0	0	1	58.4489	-0.2061745	3.76032125	15.49940188	-0.4085365
chr2:200850365-200850704_+	0	0	1	58.5896	0.1903138571	3.74558875	4.677333125	-0.1403609875
chr2:200919548-200919887_+	0	0	0	59.9501	1.2092605	0.87521925	2.633457125	-0.4821205571
chr2:201173446-201173785_-	0	0	1	67.2362	-1.1528367	0.56747315	1.310178125	-0.359877825
chr2:201336039-201336378_-	0	0	1	74.5729	1.433848937	2.8201	1.257770333	-1.0390295
chr2:201346147-201346486_-	0	0	1	75.1221	0.456045375	3.4486625	3.41956375	0.5702888125
chr2:201348411-201348750_+	0	0	0	75.2546	0.7968155714	2.360918571	3.488814571	0.4725721429
chr2:201440712-201441051_+	0	0	1	78.3129	-0.3382218571	2.64878125	0.2445666667	-0.14824875
chr2:201443577-201443916_+	0	0	1	78.3617	-0.08128928571	3.7427875	1.392530286	0.6764919625
chr2:201443644-201443983_+	0	0	1	78.3617	-0.01674533333	3.55136625	1.302689571	0.647104925
chr2:201483292-201483631_+	0	0	1	78.9405	-0.3581530375	-0.073528625	1.297075	1.109583875
chr2:201535086-201535425_-	0	0	1	79.8323	0.4740485714	0.72301965	1.327647	-0.2845923625
chr2:201567897-201568236_-	0	0	1	80.4657	-0.3659346875	3.35562625	1.32327925	0.2053166
chr2:201577686-201578025_+	0	0	0	80.636	0.846773875	3.304055	7.101151375	1.548818875
chr2:201600439-201600778_-	0	0	1	80.9395	1.156960631	3.50482125	1.392530571	-0.05030225
chr2:201766317-201766656_-	0	0	1	80.2432	-0.4999007875	3.04191275	4.63803175	-0.3019268625
chr2:201770453-201770792_+	0	0	0	80.26095	0.8630841429	3.553564286	9.538085429	0.1414134167
chr2:201827871-201828210_+	0	0	1	80.9751	1.627355	3.06273125	18.2638725	0.19937475
chr2:201934026-201934365_-	0	0	1	82.2612	-0.45890425	3.252575	3.092018875	-0.6301074125
chr2:202023077-202023416_-	0	0	1	82.2657	1.6180775	2.89648875	7.10117125	0.8125767787
chr2:202042100-202042439_-	0	0	0	82.2525	-0.3337448571	4.208375714	8.070695714	0.4887998667
chr2:202047651-202047990_-	0	0	1	82.2449	-0.01282571429	2.993424286	4.671717143	2.173814286
chr2:202096974-202097313_-	0	0	0	82.0177	1.309179	3.00894625	29.66243587	-0.4813825875
chr2:202101112-202101451_+	0	0	1	81.9788	0.37082275	3.26193125	3.367155	-0.1036755
chr2:202209698-202210037_+	0	0	1	79.0336	-0.842488375	0.9132230625	2.051363714	-0.25004525
chr2:202209752-202210091_+	0	0	1	79.0336	-0.4559688571	1.095670214	2.216071143	0.4144708571
chr2:202228684-202229023_-	0	0	0	78.1878	-0.2001029875	4.019575	1.632106857	-0.1790218857
chr2:202283787-202284126_+	0	0	1	75.4659	-0.6956936	-0.112524	1.108036571	-0.8732656375
chr2:202530507-202530846_+	0	0	1	63.0509	-1.3842646	0.2946121	0	0.0723979
chr2:202545461-202545800_-	0	0	1	62.5216	1.277933814	0.2194434286	2.934796143	0.08273947143
chr2:202545469-202545808_+	0	0	1	62.5216	1.169312462	0.24612925	2.712066625	0.071073525
chr2:202545558-202545897_+	0	0	1	62.5036	1.079017286	0.5314271429	3.009664143	0.2269710286
chr2:202725297-202725636_+	0	0	1	56.84645	-0.211377125	4.06355	4.342301429	0.55327082
chr2:202830294-202830633_+	0	0	0	58.3203	1.55685625	1.070438571	1.0481415	-0.3682215571
chr2:202921362-202921701_-	0	0	0	63.9928	-0.9049295833	2.1630925	0.6157845	0.174570625
chr2:202921370-202921709_+	0	0	0	63.9928	-0.9049295833	2.1630925	0.6157845	0.174570625
chr2:202924976-202925315_+	0	0	0	64.2528	-0.28494	1.731178125	0.1222831667	-0.548725875
chr2:202969008-202969347_+	0	0	1	67.4815	2.171608571	3.728471429	6.333766429	-0.4254696833
chr2:202969019-202969358_-	0	0	1	67.4815	1.933734375	3.4826525	5.830284375	-0.4173900143
chr2:202969027-202969366_+	0	0	1	67.4815	1.933734375	3.4826525	5.830284375	-0.4173900143
chr2:203043090-203043429_-	0	0	1	72.0052	-0.400855125	3.77255125	3.863147	-0.393362625
chr2:203438587-203438926_+	0	0	0	73.3356	0.28428275	3.84329375	3.275445375	-1.339320143
chr2:203453376-203453715_+	2	1	0	73.25485	1.298022125	3.820325	6.4329625	-0.649422375
chr2:203696275-203696614_+	0	0	1	73.62175	-0.064407375	2.672845	2.77757575	-0.9658384286
chr2:203735478-203735817_-	0	0	1	74.06595	2.0543175	1.527137625	6.45917125	0.133128
chr2:204090181-204090520_+	0	0	1	75.9059	1.0126785	3.32372	2.425701429	-0.576510625
chr2:204318607-204318946_-	0	0	1	72.6839	-0.7405854286	3.028232857	1.272743714	-1.48446
chr2:204348996-204349335_+	0	0	1	71.631	0.4294125	3.425155	1.270871125	-0.39142205
chr2:204516079-204516418_-	0	0	0	69.268	-0.3582814	3.15353125	1.093061714	-1.5665775
chr2:204680033-204680372_-	0	0	0	69.339	0.891506875	4.144585	1.650824375	0.4243153375
chr2:204774416-204774755_-	0	0	0	65.14525	0.1648593625	3.573395	2.358318	-0.476879775
