Motif	Number_mutations	Binary_mutations	Binary_Genic	Rep_Time	XPD	CTCF	DHS	POLR2A
chr2:218007402-218007741_-	1	1	0	37.9009	-0.4532136857	0.899337	0.8303932	-0.416134
chr2:218030985-218031324_-	1	1	0	37.8932	-1.255795875	0.763262	3.643561429	0.613883
chr2:218375491-218375830_-	0	0	1	46.0653	0.8041082875	1.1119	12.53003375	-0.957793
chr2:218515497-218515836_+	0	0	1	54.48165	0.756617875	0.927608	15.86642875	0.4862
chr2:218515547-218515886_-	0	0	1	54.5158	0.99170925	0.992745	15.421575	0.576417
chr2:218578224-218578563_-	1	1	1	58.4679	1.808870625	1.23436	6.100851429	-0.287373
chr2:218621276-218621615_-	1	1	0	60.69825	1.231729875	0.646488	6.10084	-0.311231
chr2:218650204-218650543_+	3	1	0	62.04045	1.52089	1.22413	6.100849714	0.758014
chr2:218653938-218654277_+	2	1	0	62.1979	0.8572504286	1.84904	6.524515	0.57816
chr2:218751461-218751800_-	0	0	1	66.7038	1.605962857	0.318691	4.270592	0.327333
chr2:218764279-218764618_-	0	0	1	67.31365	0.9531424125	0.880987	1.271011143	-0.845845
chr2:218852674-218853013_-	1	1	1	70.7868	1.231547375	0.974428	8.22978725	-0.649962
chr2:218853257-218853596_-	0	0	1	70.8029	1.132005143	0.947132	9.405467143	-0.410009
chr2:218858597-218858936_-	0	0	1	70.9786	1.06965525	0.758001	0.9320734286	-0.313591
chr2:218858641-218858980_-	0	0	1	70.9786	1.126674	0.663214	1.186275143	-0.395898
chr2:218899468-218899807_-	2	1	0	72.30205	1.269001167	0.863501	5.535951667	-1.0508
chr2:218899577-218899916_+	0	0	1	72.3197	0.3717184833	0.794393	4.490899714	-0.904435
chr2:218933523-218933862_-	0	0	1	73.6687	2.00513875	0.814434	3.6774576	-0.215041
chr2:218933631-218933970_+	0	0	1	73.6687	1.78778875	0.774345	3.756541667	-0.335436
chr2:219033616-219033955_+	0	0	0	79.0218	0.6193231429	0.438755	1.482846	0.189953
chr2:219051031-219051370_+	0	0	0	79.8726	0.713479875	0.747734	5.560671	0.36418
chr2:219122423-219122762_-	0	0	0	82.2942	1.2049364	0.324089	1.087421	-0.307542
chr2:219137404-219137743_+	0	0	1	82.564	0.7798034286	1.09125	8.501648	-0.130401
chr2:219166016-219166355_+	1	1	1	82.9057	1.140644625	1.08842	11.46733467	-0.846447
chr2:219221269-219221608_-	2	1	0	83.1454	1.108919	0.570931	9.19364225	-0.141795
chr2:219330798-219331137_-	0	0	1	82.8719	-0.2313763875	0.581338	5.100982	0.0736819
chr2:219513220-219513559_-	0	0	1	82.0723	0.988560625	0.56732	3.728295429	-0.335274
chr2:219523195-219523534_+	0	0	1	82.03225	1.715418375	0.127305	2.66912	-0.477675
chr2:219523208-219523547_-	0	0	1	82.03225	1.580489571	0.133534	2.66912	-0.49915
chr2:219523312-219523651_+	0	0	1	82.03225	1.734052125	0.101776	2.07598225	-0.183628
chr2:219592606-219592945_+	0	0	1	82.1298	-1.210829286	0.33491	0.4745112	-0.902332
chr2:219712382-219712721_-	0	0	0	82.03415	1.065835375	1.38391	1.864148	-0.45209
chr2:219712436-219712775_-	2	1	0	82.03415	0.985179125	1.45195	2.174839333	-0.310005
chr2:219717568-219717907_+	0	0	0	81.9303	1.2650535	1.23421	6.100843714	-0.375392
chr2:219717578-219717917_+	0	0	0	81.9303	1.2650535	1.23421	6.100843714	-0.375392
chr2:219741354-219741693_+	1	1	0	81.39035	0.5867624286	1.15119	7.964998571	0.19354
chr2:219762921-219763260_+	0	0	1	80.8105	1.324479375	0.682569	3.135158286	-0.0308629
chr2:219762958-219763297_-	0	0	1	80.8105	1.280509286	0.749093	3.459971333	0.0444297
chr2:219844777-219845116_+	0	0	0	79.0762	1.88700875	0.955984	5.25351	-0.149543
chr2:219860746-219861085_+	4	1	0	78.9475	2.216177143	0.864303	2.965688286	-0.223522
chr2:219874901-219875240_+	0	0	1	78.8846	1.282682714	0.42122	0.9490216	0.705966
chr2:219894417-219894756_+	1	1	1	78.8526	1.82764675	1.00153	4.15196625	-0.112064
chr2:219922725-219923064_+	0	0	1	78.8646	1.526600833	0.604832	1.334562	-0.330032
chr2:219938133-219938472_+	0	0	0	78.8775	1.424066412	0.2414	6.079667	0.850261
chr2:219968866-219969205_-	0	0	1	78.8939	0.6455631125	0.307303	1.6607856	-0.253937
chr2:219984182-219984521_-	0	0	1	78.8977	-0.969446125	0.121486	4.67096725	-0.118229
chr2:220019788-220020127_-	0	0	1	78.9122	-0.1022364375	0.9769	8.674637	0.130183
chr2:220024805-220025144_+	1	1	1	78.9149	2.186776667	1.6145	5.507705714	0.0824174
chr2:220035879-220036218_-	0	0	0	78.9191	2.29706725	0.226137	4.490901429	-0.142027
chr2:220035888-220036227_+	0	0	0	78.9191	2.29706725	0.226137	4.490901429	-0.142027
chr2:220076276-220076615_-	0	0	1	78.8416	1.491193625	0.438056	0.6919943333	1.0347
chr2:220142409-220142748_+	1	1	1	77.76415	0.9262492	1.40375	5.253508571	0.267459
chr2:220159547-220159886_+	1	1	1	77.2042	1.7085135	1.14457	5.338232857	0.332832
chr2:220159568-220159907_-	1	1	1	77.2042	1.89098	1.12473	6.030225	0.312668
chr2:220163424-220163763_-	0	0	1	77.0802	0.03830675	1.03964	4.81924475	-0.0911137
chr2:220217179-220217518_-	2	1	0	74.97675	0.4037648125	0.744338	3.064538333	-0.459409
chr2:220267667-220268006_+	0	0	0	73.6627	-0.02347375	0.923482	11.26960625	-0.891106
chr2:220295516-220295855_+	0	0	0	73.5887	0.2584475857	0.0865873	2.81740475	0.471346
chr2:220298605-220298944_-	1	1	0	73.6116	0.2714148814	0.440849	0.4448545	0.0370806
chr2:220324141-220324480_+	1	1	1	74.0096	1.513015125	0.619088	2.866831667	0.45712
chr2:220340998-220341337_+	1	1	1	74.448	1.449776571	0.211451	3.657677667	-0.751298
chr2:220360112-220360451_+	0	0	1	75.026	1.066248375	0.274218	2.965691143	-0.236796
chr2:220386017-220386356_-	0	0	1	75.8233	1.388832	0.307689	3.050422286	0.0465665
chr2:220386064-220386403_+	0	0	1	75.8233	1.320817	0.512356	2.965688286	-0.0661087
chr2:220394848-220395187_+	0	0	1	76.0675	1.151984625	1.52725	8.155646	-0.01735
chr2:220394881-220395220_-	0	0	1	76.0675	1.218543375	1.39741	7.859077	-0.159737
chr2:220394901-220395240_-	0	0	1	76.0675	1.196673857	1.36174	8.812333714	-0.238507
chr2:220394993-220395332_-	1	1	1	76.0675	1.443634625	1.14624	8.22978725	-0.345762
chr2:220425111-220425450_-	1	1	1	76.6267	0.739479225	0.594632	0.3558828	-0.658598
chr2:220425119-220425458_+	1	1	1	76.6267	0.739479225	0.558709	0.3558828	-0.65263
chr2:220502839-220503178_-	0	0	1	75.3067	1.4074455	-0.0507049	0.296569	0.224918
chr2:220502858-220503197_+	0	0	1	75.3067	1.435063429	-0.0309276	0.296569	0.168112
chr2:220507174-220507513_-	0	0	0	75.10265	2.5778625	1.33056	14.3836025	-0.975818
chr2:220507235-220507574_-	0	0	0	75.10265	2.70454	1.28416	14.3836025	-0.861598
chr2:220554422-220554761_-	0	0	0	72.3235	-1.820305	0.717525	8.3039325	0.169949
chr2:220554430-220554769_+	0	0	0	72.3235	-1.820305	0.717525	8.3039325	0.169949
chr2:220554440-220554779_+	0	0	0	72.3235	-1.820305	0.717525	8.3039325	0.169949
chr2:220591749-220592088_-	0	0	0	69.5092	0.515817975	-0.0308788	1.878271	0.364356
chr2:220600947-220601286_+	0	0	0	68.7862	-1.688662875	-0.0642377	11.71446725	-1.59219
chr2:220701396-220701735_-	0	0	0	60.3205	-0.525382	-0.106988	1.186275333	0.00170465
chr2:220861983-220862322_+	1	1	0	47.521	1.07365025	0.302557	7.456578286	0.209866
chr2:221551958-221552297_-	0	0	0	11.7895	0.4712912857	1.1588	3.558827143	-0.326711
chr2:221551966-221552305_+	0	0	0	11.7895	0.627217375	1.04728	3.188116	-0.156338
chr2:221551976-221552315_+	0	0	0	11.7895	0.627217375	1.04728	3.188116	-0.156338
chr2:222438245-222438584_-	0	0	0	11.8389	1.4266254	1.87999	5.931378571	0.752043
chr2:222889656-222889995_+	0	0	0	30.025	-1.993195	0.589845	4.547384667	0.070094
chr2:222903121-222903460_+	0	0	0	30.74	0.085422175	-0.662043	1.853557	-0.0179624
chr2:222921985-222922324_+	0	0	0	31.6629	-1.03743075	0.911099	2.711488286	-0.400284
chr2:223032505-223032844_+	0	0	0	36.0292	-0.02701512857	-0.45161	0.296569	-0.176682
chr2:223032534-223032873_-	0	0	0	36.0292	-0.0375171125	-0.541817	0.296569	-0.267631
chr2:223182670-223183009_+	0	0	0	45.8391	-1.363245167	0.0173065	5.857241	-0.549681
chr2:223348223-223348562_-	0	0	1	59.36875	-0.9015842857	0.0203785	2.728434	-0.535162
chr2:223426564-223426903_-	0	0	0	65.5088	0.693402875	1.1038	8.727598571	0.220952
chr2:223447675-223448014_-	0	0	1	67.0282	-0.3537925875	0.284989	0.889706	0.141066
chr2:223478476-223478815_-	0	0	1	69.04885	-0.7215295286	0.594593	5.63480375	-0.811668
chr2:223555297-223555636_+	1	1	1	72.6041	1.844224125	1.30128	7.880268286	-0.0564238
chr2:223555349-223555688_+	0	0	1	72.6041	1.686217125	1.46082	7.71079975	-0.144551
chr2:223558622-223558961_-	0	0	1	72.7106	-0.62116125	-0.263225	0.593139	-0.310122
chr2:223558631-223558970_+	0	0	1	72.7106	-0.62116125	-0.263225	0.593139	-0.310122
chr2:223572986-223573325_+	0	0	1	73.0969	0.224716125	1.08849	4.914567143	-0.509519
chr2:223662039-223662378_+	0	0	0	74.5215	-1.4699935	0.899293	0.790852	-0.0312938
chr2:223725519-223725858_+	0	0	1	74.192	0.818777	1.57227	7.117652571	2.00977
chr2:223768367-223768706_-	0	0	1	72.6925	-0.725885375	0.70561	5.592441143	-0.139629
chr2:223836439-223836778_+	0	0	0	68.0702	-0.8589661286	1.11414	10.08335	-0.0886933
chr2:223966470-223966809_-	0	0	1	57.61755	-0.3569631	1.20223	1.087419667	1.2142
chr2:224111868-224112207_+	0	0	0	47.9671	0.55398525	0.325746	0.7414215	0.118753
chr2:224111871-224112210_+	0	0	0	47.9671	0.55398525	0.325746	0.7414215	0.118753
chr2:224324089-224324428_+	1	1	0	45.8259	-1.071340875	0.527527	2.118348571	0.313281
chr2:224324108-224324447_-	0	0	0	45.8259	-1.040549571	0.464556	1.977125	0.369887
chr2:224539743-224540082_+	0	0	0	59.0981	0.253044375	0.60327	2.767978	0.736898
chr2:224557098-224557437_+	0	0	0	59.9693	-0.2444425	0.380456	2.711488286	-0.275433
chr2:224592236-224592575_+	0	0	0	61.2906	0.463147875	-0.215329	6.016112857	-0.224863
chr2:224644598-224644937_+	0	0	1	61.9671	0.4499117143	-0.485026	1.186276	-0.234531
chr2:224662871-224663210_+	0	0	1	61.954	-0.787087625	0.601935	5.48651625	0.185955
chr2:224724772-224725111_-	0	0	1	61.8911	0.5085118	0.689137	2.8174045	0.00150148
chr2:224835024-224835363_+	0	0	0	63.3631	-0.4546943571	1.16129	9.4902075	-0.384098
chr2:224858364-224858703_+	0	0	1	63.42405	-0.50584325	0.808944	15.08265429	-0.292055
chr2:224858375-224858714_-	0	0	1	63.42405	-0.50584325	0.808944	15.08265429	-0.292055
chr2:224904213-224904552_-	0	0	0	62.6214	2.099081429	0.19148	2.728434	0.0622159
chr2:225148840-225149179_-	0	0	0	48.865	-0.2663915	0.280882	3.63297075	-0.443037
chr2:225149067-225149406_-	0	0	0	48.865	-0.839485	1.13878	5.4371	0.530621
chr2:225222106-225222445_+	0	0	0	46.161	-1.072362571	1.04532	5.422968286	-0.157812
chr2:225233760-225234099_-	0	0	0	45.8514	0.39930378	-0.0702629	2.866834333	0.35619
chr2:225314153-225314492_-	0	0	0	44.3719	-0.7286681429	0.91641	0.6919943333	-0.191069
chr2:225476676-225477015_+	1	1	0	42.5664	1.550938125	-0.363386	0.4745112	-0.228116
chr2:225476737-225477076_+	0	0	0	42.5664	1.8170025	-0.376028	0.4745112	-0.0952168
chr2:225510943-225511282_+	1	1	0	41.488	-0.346854625	-0.522735	1.482844667	0.37401
chr2:225511005-225511344_-	1	1	0	41.488	0.051447	-0.392587	1.482844667	0.318857
chr2:225515562-225515901_-	0	0	0	41.2749	-0.75906875	1.01375	4.7450936	0.439192
chr2:225515571-225515910_+	0	0	0	41.2749	-0.75906875	1.01375	4.7450936	0.439192
chr2:225613890-225614229_+	0	0	0	34.7829	-0.826757375	0.564213	0.988564	0.0682461
chr2:225643148-225643487_-	0	0	1	32.5196	-0.9236128	0.408178	6.100849714	-1.06337
chr2:225866790-225867129_-	0	0	1	20.7974	-0.5718686125	-0.125661	4.37439125	-0.998207
chr2:225873673-225874012_-	1	1	1	20.5167	-0.4945083375	-0.331419	1.037992	-0.65769
chr2:225987612-225987951_+	0	0	0	16.2996	-1.6850205	0.0913742	1.694679429	-0.66382
chr2:225987622-225987961_+	0	0	0	16.2996	-1.6850205	0.0913742	1.694679429	-0.66382
chr2:226147609-226147948_+	0	0	0	15.8556	-0.6081512857	0.552876	2.965691667	-0.398673
chr2:226525180-226525519_+	0	0	0	30.04155	-2.01856875	0.816176	3.389358571	-0.432973
chr2:226525193-226525532_-	0	0	0	30.04155	-2.01856875	0.816176	3.389358571	-0.432973
chr2:226530094-226530433_+	0	0	0	30.3001	-0.016298875	0.0784893	1.4235316	-0.700551
chr2:226533296-226533635_-	0	0	0	30.50105	0.059380125	0.413164	7.117652571	-0.856687
chr2:226533362-226533701_+	3	1	0	30.50105	0.4706985	0.740086	7.414221333	-0.554362
chr2:226535099-226535438_+	1	1	0	30.5871	-0.8076948	0.475416	6.52452	0.251308
chr2:226662128-226662467_-	0	0	0	36.9165	-1.029120287	0.279559	1.355745143	1.07823
chr2:226754082-226754421_+	0	0	0	41.6695	-1.958543333	0.855765	4.547391667	-0.228287
chr2:226888120-226888459_+	0	0	0	52.5731	-1.095801	0.129293	1.0676496	-0.195075
chr2:227080658-227080997_+	0	0	0	58.2161	0.3267003333	0.119179	1.779416	0.0817927
chr2:227445710-227446049_-	0	0	0	64.8615	-0.3987564286	0.119682	1.067648	0.0905587
chr2:227667246-227667585_-	1	1	0	62.02545	-0.7478064125	0.604437	11.195475	-0.0309871
chr2:227850066-227850405_-	2	1	1	55.6638	0.376626425	0.775615	11.49205975	-0.913196
chr2:227850074-227850413_+	2	1	1	55.6638	0.376626425	0.775615	11.49205975	-0.913196
chr2:227971831-227972170_-	0	0	1	60.5911	0.2440845	0.309493	3.897759714	0.225625
chr2:227994539-227994878_+	0	0	1	62.0078	-0.66686575	0.686834	6.355051429	-0.579302
chr2:227994618-227994957_+	0	0	1	62.0078	-0.2701058375	0.800437	7.032924286	-0.509791
chr2:228102995-228103334_-	1	1	1	69.7753	-0.82806465	1.26357	7.541338571	0.0135528
chr2:228270824-228271163_+	0	0	0	77.8594	0.549404375	0.722041	22.7616725	0.306708
chr2:228336613-228336952_-	1	1	0	77.3159	0.246467	1.34727	3.48468575	0.707995
chr2:228336632-228336971_+	1	1	0	77.3159	0.246467	1.34727	3.48468575	0.707995
chr2:228344827-228345166_+	0	0	1	77.1531	0.1178311625	-0.268761	3.304625429	0.0327153
chr2:228508596-228508935_+	0	0	0	69.8878	0.133439025	-0.0574631	0.2372552	-0.156018
chr2:228508644-228508983_-	0	0	0	69.8878	0.24466615	-0.106539	0.296569	-0.113201
chr2:228508733-228509072_+	0	0	0	69.8878	0.27385185	-0.234887	0.6919943333	-0.0691196
chr2:228522987-228523326_+	1	1	0	68.9667	-0.218259	0.760261	8.219202571	-0.413909
chr2:228631034-228631373_-	0	0	0	62.5284	2.245105	0.780742	7.34008125	0.180824
chr2:228639001-228639340_+	1	1	0	62.1175	-0.25870275	0.220642	2.965689714	0.145601
chr2:228726960-228727299_-	0	0	0	57.199	-1.498268571	0.656756	3.954253	-0.0607376
chr2:228749146-228749485_-	0	0	1	55.701	1.258779625	0.367968	4.490901143	-0.815386
chr2:228755237-228755576_+	0	0	1	55.23545	-1.699788	0.833577	4.07781975	-0.198482
chr2:228904499-228904838_+	3	1	1	42.8423	-1.315379571	0.801045	1.33456075	-0.525331
chr2:228913633-228913972_+	4	1	1	42.0456	0.021531	0.318303	4.37439125	-0.381052
chr2:229182972-229183311_+	2	1	0	22.8847	-0.5265606667	0.329577	1.440478	-0.108318
chr2:229265732-229266071_+	0	0	0	19.478	0.26256185	-0.00933365	0.1977126667	0.3843
chr2:229522539-229522878_-	0	0	0	15.8269	-0.3191185	0.186846	3.897761143	0.189442
chr2:229546142-229546481_+	0	0	0	15.5105	0.298991675	0.0430154	2.7432635	0.111483
chr2:229997898-229998237_+	1	1	1	20.0288	-1.508066667	0.819068	5.25351	0.22479
chr2:230045380-230045719_+	0	0	1	.	1.356891375	0.331011	40.33346667	0.346755
chr2:230138471-230138810_-	0	0	0	22.5003	0.7009532125	0.746834	6.524521	-0.518948
chr2:230207140-230207479_+	0	0	0	24.8421	0.719938125	0.0931106	3.050422857	-0.449501
chr2:230296096-230296435_+	0	0	1	28.5154	0.0101502	0.538892	5.78309875	0.0708223
chr2:230451832-230452171_-	0	0	1	37.824	1.04849665	0.716891	4.44853375	0.104759
chr2:230580639-230580978_-	0	0	0	45.5969	0.23870375	0.00559974	3.63297	-0.364093
chr2:230645446-230645785_+	0	0	1	46.7276	0.8795208333	1.13643	4.893375	0.386934
chr2:230645506-230645845_+	0	0	1	46.7316	1.042576333	1.04308	4.74509	0.252388
chr2:230665892-230666231_-	0	0	1	46.8629	0.36037075	0.721687	7.414218333	-0.3745
chr2:230665900-230666239_+	0	0	1	46.8629	0.475775	0.769127	7.948042	-0.425329
chr2:230775495-230775834_-	0	0	1	48.1753	-0.2286995	0.299012	1.8980396	-0.13815
chr2:230872910-230873249_+	2	1	1	51.8741	-0.1300637857	1.1772	3.389361143	-0.46643
chr2:231024893-231025232_-	0	0	0	51.6885	2.15979725	1.2972	2.471409667	-0.0451699
chr2:231187883-231188222_+	2	1	1	52.034	0.5680701857	0.216281	0.4942823333	-0.170814
chr2:231187920-231188259_+	1	1	1	52.034	0.5370412167	0.233445	0.4942823333	-0.407543
chr2:231476095-231476434_-	0	0	0	57.9835	-0.3795815125	0.754471	9.490203333	-0.774284
chr2:231627018-231627357_+	0	0	1	61.1697	0.63667675	0.265476	2.767976333	0.00669294
chr2:231627021-231627360_+	0	0	1	61.1697	0.63667675	0.265476	2.767976333	0.00669294
chr2:231627042-231627381_+	0	0	1	61.1697	0.63667675	0.265476	2.767976333	0.00669294
chr2:231627063-231627402_-	0	0	1	61.1697	0.75203275	0.217527	2.866833	0.333054
chr2:231663539-231663878_-	0	0	1	62.2757	-0.5536755875	0.112979	2.796222571	0.0953953
chr2:231679348-231679687_-	0	0	1	62.8214	-0.226313	0.385811	1.383987667	0.0232713
chr2:231712633-231712972_+	0	0	0	64.1539	1.630177375	1.34276	3.0398325	-0.430229
chr2:231714780-231715119_-	0	0	0	64.2392	1.21215775	0.984735	0.8303948	-0.501396
chr2:231729356-231729695_+	0	0	1	64.8746	0.8182465	0.0223542	6.326808333	-0.500195
chr2:231730637-231730976_+	0	0	1	64.942	0.6048896	-0.472712	2.626754	0.269577
chr2:231766873-231767212_+	0	0	0	66.6438	1.813361375	-0.1161	2.711488286	0.0248521
chr2:231778154-231778493_-	0	0	1	67.1925	0.5045019429	0.65725	3.643562571	-0.526799
chr2:231851834-231852173_-	0	0	0	70.998	1.797479375	0.661881	2.81740475	-0.816042
chr2:231851944-231852283_-	1	1	0	70.998	1.782633125	0.885126	3.050422571	-0.843371
chr2:231917607-231917946_+	1	1	0	73.7935	0.6465341429	1.17821	3.361116333	0.630676
chr2:231921117-231921456_+	2	1	0	73.8882	1.908809875	1.02459	13.12317975	-0.466232
chr2:231968866-231969205_+	0	0	1	74.9481	-1.604428571	0.753858	9.86092375	-0.574354
chr2:232092002-232092341_-	0	0	1	75.1256	0.4240871286	1.34596	10.97304833	0.40307
chr2:232092046-232092385_+	0	0	1	75.1256	0.2374462375	1.28173	9.82914	0.47445
chr2:232161761-232162100_+	0	0	1	74.6759	0.6464075714	0.877921	2.372551143	-0.050388
chr2:232277065-232277404_+	0	0	0	73.2852	1.449923571	0.986676	7.19179125	0.42166
chr2:232277077-232277416_-	0	0	0	73.2852	1.449923571	0.986676	7.19179125	0.42166
chr2:232316701-232317040_-	0	0	0	72.5411	0.8783803429	0.665557	8.30394	-0.118582
chr2:232347456-232347795_+	0	0	1	71.96245	1.845353333	0.893804	2.866833	0.337616
chr2:232382246-232382585_+	0	0	0	71.4958	-0.749162875	1.2606	5.931391	0.122195
chr2:232382362-232382701_+	0	0	0	71.4958	-0.395135125	1.34255	6.623388	0.464819
chr2:232395045-232395384_+	0	0	1	71.4293	1.435039667	0.641994	0.8303932	-0.0559136
chr2:232422615-232422954_-	0	0	0	71.5266	1.1922292	0.608435	8.52636225	0.129626
chr2:232428019-232428358_+	0	0	0	71.5814	2.136012913	-0.0383554	2.287818286	-0.433711
chr2:232428110-232428449_+	1	1	0	71.5814	1.857454186	-0.115169	2.457285714	-0.421911
chr2:232466355-232466694_-	0	0	0	72.35115	0.8618025714	0.897955	7.710775714	-1.16878
chr2:232475983-232476322_+	0	0	0	72.6147	0.404444375	0.127215	1.355743714	0.0120383
chr2:232477275-232477614_+	1	1	0	72.65795	1.10132725	1.09744	7.032917143	-0.634081
chr2:232513315-232513654_+	0	0	0	73.70385	1.832295	0.795338	2.965691429	0.253408
chr2:232535628-232535967_-	0	0	0	74.2245	1.097183	-0.186951	1.680558333	-0.388365
chr2:232535636-232535975_+	0	0	0	74.2245	1.097183	-0.186951	1.680558333	-0.388365
chr2:232537620-232537959_+	0	0	0	74.2613	1.55155925	-0.478923	2.457285714	0.386741
chr2:232539545-232539884_-	0	0	0	74.2964	2.271527	0.927658	4.8637336	-0.247681
chr2:232542360-232542699_+	1	1	0	74.33755	2.062824714	1.50176	8.473394286	-0.287907
chr2:232549996-232550335_+	0	0	0	74.4434	1.594638625	0.17391	1.383989	-0.538759
chr2:232551936-232552275_+	0	0	0	74.467	1.468821375	0.573114	2.372552	0.369431
chr2:232578532-232578871_-	0	0	0	74.577	2.23633075	1.12725	5.253498571	-0.274763
chr2:232579956-232580295_-	0	0	0	74.5735	2.646508571	1.87931	3.643561429	-0.0424028
chr2:232717004-232717343_+	0	0	0	71.7818	1.691401429	0.645405	3.756534667	-0.0558613
chr2:232770796-232771135_+	4	1	0	71.187	0.392609875	1.13845	6.30208975	0.0571903
chr2:232770806-232771145_+	4	1	0	71.187	0.4946867143	1.23774	6.948186857	0.156861
chr2:232789957-232790296_+	1	1	1	70.9776	1.309654329	1.07672	3.558828	0.157366
chr2:233006789-233007128_-	2	1	1	60.3256	-0.7246704125	0.683527	1.948882286	0.167536
chr2:233157348-233157687_-	0	0	1	61.60925	1.7636325	0.0280052	1.6311295	-0.458839
chr2:233190612-233190951_+	0	0	1	62.9131	0.9240821875	0.120335	0.4942823333	-0.46925
chr2:233190742-233191081_-	0	0	1	62.9131	0.9349515	0.425809	0.4942823333	-0.466858
chr2:233191819-233192158_-	0	0	1	62.9505	1.1314725	1.36458	3.064544667	-0.4214
chr2:233191911-233192250_+	0	0	1	62.9505	0.7360675714	1.26663	3.6774536	-0.438026
chr2:233200001-233200340_+	0	0	1	63.2441	0.8357532857	0.821021	0.296569	-0.0846215
chr2:233200001-233200340_+	0	0	1	63.2441	0.8357532857	0.821021	0.296569	-0.0846215
chr2:233304053-233304392_+	0	0	0	66.0494	1.7720504	1.09933	0.59314	1.03391
chr2:233304198-233304537_-	0	0	0	66.05955	1.965063	1.20904	0.5931396	0.650618
chr2:233305272-233305611_-	2	1	0	66.07985	0.3894500875	1.34746	3.728295429	0.657668
chr2:233309146-233309485_-	0	0	0	66.1506	1.282952286	0.245023	0.4745112	0.361803
chr2:233310952-233311291_+	0	0	0	66.1909	-0.1753563333	0.763056	0.3954266667	0.648211
chr2:233386807-233387146_-	1	1	1	67.817	-0.8827675	0.580157	1.087419333	0.183473
chr2:233470529-233470868_+	0	0	0	70.1044	1.881635714	0.597574	9.829142857	0.252058
chr2:233470834-233471173_+	0	0	1	70.1044	1.817947833	1.05773	6.60924	0.472002
chr2:233476356-233476695_+	0	0	1	70.25735	1.900965271	0.128894	1.94888	0.226528
chr2:233476391-233476730_-	0	0	1	70.25735	1.614165738	0.135108	1.94888	0.246856
chr2:233893591-233893930_-	0	0	0	79.3503	1.092744125	0.34622	3.219892857	0.0856638
chr2:233918667-233919006_-	0	0	0	79.0753	0.7172663125	0.946746	0.9885643333	0.144091
chr2:233924294-233924633_-	2	1	0	78.9852	1.127191875	0.202951	0.4448545	-0.784897
chr2:233963375-233963714_+	1	1	1	78.1775	1.099001625	0.0373782	0.7908513333	-0.308143
chr2:234159996-234160335_-	0	0	1	78	1.474605713	0.972364	13.27146375	0.171765
chr2:234352202-234352541_-	0	0	1	72.6765	5.44e-05	1.47146	4.349669667	0.760388
chr2:234352291-234352630_-	0	0	1	72.6765	-0.287146025	1.25556	3.813022571	0.528653
chr2:234356921-234357260_+	0	0	1	72.4691	1.225779375	-0.122178	0.88970825	-0.882346
chr2:234547554-234547893_-	0	0	0	66.7693	0.06004042857	-0.181786	0.7414245	-0.315873
chr2:234620081-234620420_-	0	0	0	66.8061	0.640184125	1.10254	3.781252	0.508725
chr2:234766121-234766460_-	0	0	0	63.2626	0.008593714286	0.38418	0.889708	-0.0675356
chr2:234823829-234824168_-	0	0	0	60.1166	0.3124881429	-1.21099	0.963848	-0.195355
chr2:234837267-234837606_-	0	0	1	59.35435	0.2457508333	-0.349814	1.383988333	-0.989483
chr2:234885343-234885682_+	0	0	1	56.786	0.347818375	0.604703	7.456584286	-0.409897
chr2:235044322-235044661_+	0	0	0	51.0393	2.257222125	1.10198	5.846646857	-0.726372
chr2:235166786-235167125_-	1	1	0	52.3195	1.283901462	-0.0582006	3.5588285	0.643957
chr2:235197581-235197920_+	0	0	0	53.7125	0.2526381625	0.889897	1.853556	-0.0244472
chr2:235277466-235277805_+	0	0	0	58.25695	-0.76914525	-0.0673022	1.4828445	0.492083
chr2:235409090-235409429_-	0	0	0	66.6525	0.7230274125	0.322219	6.863454	0.533541
chr2:235453583-235453922_-	0	0	0	70.1679	1.458730125	1.23395	2.457285429	-0.630814
chr2:235459193-235459532_+	3	1	0	70.614	0.75798975	1.09304	8.897062857	-0.271329
chr2:235654010-235654349_-	0	0	0	79.4555	-0.002572	0.16732	0.5931393333	-0.0182931
chr2:235917188-235917527_-	0	0	1	75.2813	0.401691375	-0.447766	3.361115	0.360266
chr2:236015786-236016125_-	0	0	0	69.9392	0.5490559429	0.667545	5.48652	-0.222002
chr2:236025566-236025905_-	2	1	0	69.3545	-0.6373931429	0.879392	5.338233714	-0.00523696
chr2:236044633-236044972_+	1	1	0	68.2126	1.16239525	0.693979	3.728298	0.0271022
chr2:236460512-236460851_-	0	0	1	57.1659	0.889426	0.660077	5.3382385	0.476751
chr2:236460520-236460859_+	0	0	1	57.1659	0.889426	0.660077	5.3382385	0.476751
chr2:236460592-236460931_-	0	0	1	57.1659	0.957177125	0.735764	5.6348075	0.546556
chr2:236502710-236503049_-	0	0	1	54.157	-1.607846714	0.982768	10.676475	-0.0815077
chr2:236504096-236504435_+	0	0	1	54.0792	0.6495065	0.924239	6.07966225	0.368723
chr2:236654985-236655324_-	0	0	1	44.0264	-0.021045125	1.00317	8.15564475	-0.927767
chr2:236655004-236655343_+	0	0	1	44.0264	0.08531057143	1.14798	9.151268286	-0.908502
chr2:236674872-236675211_+	0	0	1	43.5578	0.1930816125	1.08236	20.83397125	-0.639635
